UPLOAD ID,ENTRY DATE,CALLSIGN CODE,AIRCRAFT CODE,DEPARTURE,DESTINATION,ENTRY FIX,EXIT FIX,MOVEMENT TYPE,ENTRY TIME,EXIT TIME,REMARKS,INFORMATION,COMMENTS
1930180,2023-01-01T00:00:00.000+04:211,UAE856,B77W,OKBK,OMDB,OBNET,OMDB,,802,830,,A6EPU,
1930181,2023-01-01T00:00:00.000+04:212,UAE6K,B77W,VRMM,OMDB,TAPRA,OMDB,,803,824,,A6ECV,
1930182,2023-01-01T00:00:00.000+04:213,UZB3206,B788,FSIA,UTTT,MUSAP,GABKO,,803,817,,UK78705,
1930183,2023-01-01T00:00:00.000+04:214,UAE36R,B77W,VECC,OMDB,PASOV,OMDB,,804,826,,A6EPL,
1930184,2023-01-01T00:00:00.000+04:215,UAE209,B77W,OMDB,LGAV,OMDB,ALPOB,,806,828,,A6EQB,
1930185,2023-01-01T00:00:00.000+04:216,UAE820,B77W,OERK,OMDB,NALPO,OMDB,,809,839,,A6EQA,
1930186,2023-01-01T00:00:00.000+04:217,ETD383,A321,OOMS,OMAA,ITRAX,OMAA,,810,825,,A6AEG,
1930187,2023-01-01T00:00:00.000+04:218,FDB4RJ,B38M,OMDB,LTFJ,OMDB,GABKO,,810,821,,A6FML,
1930188,2023-01-01T00:00:00.000+04:219,QTR8198,B77L,OTHH,VTBS,NAMLA,TONVO,,812,835,,A7BFH,
1930189,2023-01-01T00:00:00.000+04:220,FDB1686,B38M,HTZA,OMDB,MUSAP,OMDB,,812,838,,A6FPA,
1930190,2023-01-01T00:00:00.000+04:221,ABY126,A320,OKBK,OMSJ,OBNET,OMSJ,,814,836,,A6AOI,
1930191,2023-01-01T00:00:00.000+04:222,FDB432,B738,VIDP,OMDB,PASOV,OMDB,,814,841,,A6FEG,
1930192,2023-01-01T00:00:00.000+04:223,AXB373,B738,VOCL,OTHH,SODEX,MEKMA,,815,846,,VTGHF,
1930193,2023-01-01T00:00:00.000+04:224,QTR8987,B77L,VVNB,OTHH,MENSA,TOSNA,,815,848,,A7BFI,
1930194,2023-01-01T00:00:00.000+04:225,FDB339,B738,OMDB,OPMT,OMDB,LALDO,,816,830,,OKTVX,
1930195,2023-01-01T00:00:00.000+04:226,UPS16,B748,EDDK,VOBL,TOSNA,LABRI,,817,835,,N624UP,
1930196,2023-01-01T00:00:00.000+04:227,KNE812,A320,OMDB,OEDF,OMDB,ORMID,,817,840,,VPCXR,
1930197,2023-01-01T00:00:00.000+04:228,ETD322,A321,OEDF,OMAA,OVONA,OMAA,,817,841,,A6AEB,
1930198,2023-01-01T00:00:00.000+04:229,AXB612,B738,OMDB,VOTR,OMDB,LALDO,,818,832,,VTAYA,
1930200,2023-01-01T00:00:00.000+04:230,GFA788,A320,OBBI,OPMT,NALPO,TONVO,,819,838,,A9CAE,
1930201,2023-01-01T00:00:00.000+04:231,AXB384,B738,OMDB,VOML,OMDB,TARDI,,819,833,,VTAXJ,
1930202,2023-01-01T00:00:00.000+04:232,WAZ112J,A21N,HEBA,OMAA,TOSNA,OMAA,,820,844,,A6WZE,
1930203,2023-01-01T00:00:00.000+04:233,FDB5DA,B38M,OMDB,UBBB,OMDB,GABKO,,821,832,,A6FMK,
1930204,2023-01-01T00:00:00.000+04:234,UZB333,B788,UTTT,OMDB,PATAT,OMDB,,821,845,,UK78704,
1930206,2023-01-01T00:00:00.000+04:235,ETD53P,A321,OKBK,OMAA,OVONA,OMAA,,823,848,,A6AEH,
1930207,2023-01-01T00:00:00.000+04:236,MMA100,A319,VYYY,OMDB,PASOV,OMDB,,823,849,,XYALN,
1930208,2023-01-01T00:00:00.000+04:237,SVA568,A320,OEJN,OMDB,PEKEM,OMDB,,824,910,,HZAS62,
1930209,2023-01-01T00:00:00.000+04:238,UAE946,B77W,ORMM,OMDB,OBNET,OMDB,,826,854,,A6ENN,
1930210,2023-01-01T00:00:00.000+04:239,A6HBP,B412,OMAA,OMAS,OMAA,OMAS,,826,916,,,
1929963,2023-01-01T00:00:00.000+04:240,WAZ100K,A21N,OMAA,LLBG,OMAA,ALPOB,,547,608,,A6WZD,
1929964,2023-01-01T00:00:00.000+04:241,PIA283,A320,OPPS,OMDB,PASOV,OMDB,,548,612,,APBLU,
1929965,2023-01-01T00:00:00.000+04:242,FDB901,B738,OMDB,USSS,OMDB,GABKO,,548,559,,A6FEC,
1929966,2023-01-01T00:00:00.000+04:243,KNE811,A320,OEDF,OMDB,NALPO,OMDB,,549,615,,VPCXR,
1929967,2023-01-01T00:00:00.000+04:244,GFA785,A320,OPPS,OBBI,MENSA,ORMID,,549,621,,A9CAD,
1929968,2023-01-01T00:00:00.000+04:245,PIA193,AT45,OPTU,OMSJ,MENSA,OMSJ,,549,610,,APBHI,
1929969,2023-01-01T00:00:00.000+04:246,ETD382,A321,OMAA,OOMS,OMAA,RETAS,,549,601,,A6AEG,
1929970,2023-01-01T00:00:00.000+04:247,UAE719,B77W,OMDB,HKJK,OMDB,MEMTU,,549,609,,A6EGJ,
1929971,2023-01-01T00:00:00.000+04:248,UAE40J,B77W,OMDB,HAAB,OMDB,MEMTU,,551,611,,A6EGC,
1929972,2023-01-01T00:00:00.000+04:249,MAS165,A333,OTHH,WMKK,NAMLA,TONVO,,552,617,,9MMTH,
1929973,2023-01-01T00:00:00.000+04:250,KAL9575,B77L,VIDP,LOWW,MENSA,ALPOB,,554,623,,HL8226,
1929974,2023-01-01T00:00:00.000+04:251,UAE18V,B77W,OMDB,VABB,OMDB,GOMTA,,555,609,,A6ECO,
1929975,2023-01-01T00:00:00.000+04:252,FDB4NC,B738,VOCL,OMDB,TAPRA,OMDB,,556,617,,A6FEX,
1929976,2023-01-01T00:00:00.000+04:253,RWZ4576,SU95,OMSJ,URML,OMSJ,GABKO,,557,607,,RA89141,
1929977,2023-01-01T00:00:00.000+04:254,UAE6NM,B77W,OMDB,VRMM,OMDB,TARDI,,557,611,,A6EPI,
1929978,2023-01-01T00:00:00.000+04:255,RJA182,B788,OJAI,VTBS,NALPO,TONVO,,559,616,,JYBAH,
1929979,2023-01-01T00:00:00.000+04:256,FDB1789,B38M,OMDB,LJLJ,OMDB,GABKO,,559,611,,A6FMH,
1929980,2023-01-01T00:00:00.000+04:257,FDB1YT,B38M,OBBI,OMDB,NALPO,OMDB,,559,625,,A6FMK,
1929981,2023-01-01T00:00:00.000+04:258,ABY321,A21N,OMSJ,LTFM,OMSJ,GABKO,,559,609,,A6ATC,
1929982,2023-01-01T00:00:00.000+04:259,QTR1044,A320,OTHH,OMAA,NAMLA,OMAA,,600,626,,A7LAE,
1929983,2023-01-01T00:00:00.000+04:260,FDB745,B38M,OMDB,LATI,OMDB,GABKO,,601,612,,A6FMX,
1929984,2023-01-01T00:00:00.000+04:261,VIS2404,B733,OMSJ,OPKC,OMSJ,GOMTA,,601,615,,BMT,
1929985,2023-01-01T00:00:00.000+04:262,IGO095,A20N,VOML,OMDB,TAPRA,OMDB,,603,622,,VTIIY,
1929986,2023-01-01T00:00:00.000+04:263,PIA759,B77W,OPLA,OEJN,LUDID,PEKEM,,604,615,,APBMS,
1929987,2023-01-01T00:00:00.000+04:264,IRM061,A346,OIIE,OMDB,ORSAR,OMDB,,605,629,,EPMMQ,
1929988,2023-01-01T00:00:00.000+04:265,GFA500,A321,OBBI,OMDB,NALPO,OMDB,,606,631,,A9CCF,
1929989,2023-01-01T00:00:00.000+04:266,AIC930,B788,OMDB,VIDP,OMDB,GABKO,,606,618,,VTAND,
1929990,2023-01-01T00:00:00.000+04:267,QTR33G,B77W,OTHH,VRMM,BUNDU,LABRI,,607,626,,A7BOA,
1929991,2023-01-01T00:00:00.000+04:268,BAW36,B788,VOMM,EGLL,SODEX,TUMAK,,607,632,,GZBJE,
1929992,2023-01-01T00:00:00.000+04:269,ADY750,A320,OMAA,UUDD,OMAA,TUMAK,,608,627,,A6AUB,
1929993,2023-01-01T00:00:00.000+04:270,UAE725,B77W,OMDB,HTDA,OMDB,MEMTU,,608,628,,A6EGI,
1929994,2023-01-01T00:00:00.000+04:271,IFA4773,CL60,EDDN,OMAD,OVONA,OMAD,,608,631,,DAFAA,
1929995,2023-01-01T00:00:00.000+04:272,BCS551,A332,VHHH,OBBI,MENSA,ORMID,,609,641,,DALEJ,
1929996,2023-01-01T00:00:00.000+04:273,UAF822,C295,OMQS,OESH,OMQS,TANSU,,610,625,,821,
1929997,2023-01-01T00:00:00.000+04:274,UAE392,B77W,OMDB,VVTS,OMDB,GOMTA,,611,624,,A6EPG,
1929998,2023-01-01T00:00:00.000+04:275,DHX722,B763,VHHH,OBBI,MENSA,ORMID,,611,643,,A9CDHV,
1929999,2023-01-01T00:00:00.000+04:276,IGO1704,A20N,OTHH,VOCI,BUNDU,LABRI,,611,632,,VTIIS,
1930000,2023-01-01T00:00:00.000+04:277,OMA932,B738,OOKB,OOMS,LALDO,LALDO,,611,611,,,TFC INFO
1930001,2023-01-01T00:00:00.000+04:278,UAE229,B77W,OMDB,KSEA,OMDB,GABKO,,612,623,,A6EQC,
1930002,2023-01-01T00:00:00.000+04:279,GFA283,A320,VOBL,OBBI,SODEX,ORMID,,612,638,,A9CAG,
1930003,2023-01-01T00:00:00.000+04:280,UAE372,A388,OMDB,VTBS,OMDB,LALDO,,614,628,,A6EUP,
1930004,2023-01-01T00:00:00.000+04:281,ETD513,A321,OMAA,OJAI,OMAA,ALPOB,,615,636,,A6AEE,
1930005,2023-01-01T00:00:00.000+04:282,FVS101,DH8D,OMAD,OMAS,OMAD,OMAS,,615,641,,A6FLR,
1930006,2023-01-01T00:00:00.000+04:283,TQQ247,B738,OMSJ,HSSK,OMSJ,ALPOB,,616,642,,,
1930007,2023-01-01T00:00:00.000+04:284,QTR954,A359,OTHH,WIII,BUNDU,LABRI,,616,636,,A7ALU,
1930008,2023-01-01T00:00:00.000+04:285,FDB4UR,B738,OMDB,UUWW,OMDB,GABKO,,617,627,,A6FEB,
1930009,2023-01-01T00:00:00.000+04:286,FDB7336,B738,OEJN,OMDB,PEKEM,OMDB,,618,653,,A6FGG,
1930010,2023-01-01T00:00:00.000+04:287,UAE3U,B77W,OMDB,KORD,OMDB,GABKO,,618,630,,A6EQF,
1930011,2023-01-01T00:00:00.000+04:288,GFA131,A20N,VIDP,OBBI,MENSA,ORMID,,618,649,,A9CTA,
1930013,2023-01-01T00:00:00.000+04:289,ABY552,A320,OMSJ,OPST,OMSJ,GABKO,,618,629,,A6ANP,
1930014,2023-01-01T00:00:00.000+04:290,AXB383,B738,VOML,OMDB,TAPRA,OMDB,,619,639,,VTAXJ,
1930015,2023-01-01T00:00:00.000+04:291,UAE7GU,B77W,OMDB,ORBI,OMDB,TUMAK,,619,641,,A6EGS,
1930016,2023-01-01T00:00:00.000+04:292,UAE211,A388,OMDB,KIAH,OMDB,GABKO,,621,632,,A6EUH,
1930017,2023-01-01T00:00:00.000+04:293,WAZ7033,A21N,OMAA,OEDF,OMAA,ORMID,,621,644,,A6WZF,
1930019,2023-01-01T00:00:00.000+04:294,UAE541,B77L,VAAH,OMDB,PASOV,OMDB,,622,641,,A6EWE,
1930020,2023-01-01T00:00:00.000+04:295,UAE62T,A388,OMDB,EGLL,OMDB,TUMAK,,622,645,,A6EOK,
1930021,2023-01-01T00:00:00.000+04:296,QTR960,B77W,OTHH,WADD,NAMLA,TONVO,,624,648,,A7BAU,
1930022,2023-01-01T00:00:00.000+04:297,UAE99T,B77W,OMDB,FSIA,OMDB,MEMTU,,624,643,,A6ENS,
1930023,2023-01-01T00:00:00.000+04:298,ETD11B,A35K,OMAA,KJFK,OMAA,TUMAK,,624,645,,A6XWE,
1929401,2023-01-01T00:00:00.000+04:299,UAE9RH,A388,OMDB,WMKK,OMDB,GOMTA,,0,15,,A6EOU,
1929402,2023-01-01T00:00:00.000+04:300,ETD26N,B789,OMAA,LIMC,OMAA,TUMAK,,0,21,,A6BLG,
1929403,2023-01-01T00:00:00.000+04:301,AFR217,B77W,VABB,LFPG,MENSA,TUMAK,,1,28,,FGZNJ,
1929404,2023-01-01T00:00:00.000+04:302,ABY843,A320,HECA,OMRK,OBNET,OMRK,,2,28,,A6AOT,
1929405,2023-01-01T00:00:00.000+04:303,SEJ058,B738,OMDB,VIJP,OMDB,GABKO,,3,14,,VTSZK,
1929406,2023-01-01T00:00:00.000+04:304,MSR916,A20N,HECA,OMAA,TOSNA,OMAA,,4,29,,SUGFM,
1929407,2023-01-01T00:00:00.000+04:305,QTR932,B77W,OTHH,RPLL,NAMLA,LALDO,,5,29,,A7BAS,
1929408,2023-01-01T00:00:00.000+04:306,AIC912,A20N,OMDB,VABB,OMDB,GOMTA,,5,20,,VTEXP,
1929409,2023-01-01T00:00:00.000+04:307,FDB59J,B738,OBBI,OMDB,NALPO,OMDB,,5,33,,A6FES,
1929410,2023-01-01T00:00:00.000+04:308,UAE1N,B77W,OMDB,VOBL,OMDB,TARDI,,6,19,,A6ECE,
1929411,2023-01-01T00:00:00.000+04:309,UAE255,B77L,OMDB,LEBL,OMDB,TUMAK,,7,29,,A6EWA,
1929412,2023-01-01T00:00:00.000+04:310,AXB343,B738,VOCL,OMDB,TAPRA,OMDB,,8,26,,VTAXM,
1929413,2023-01-01T00:00:00.000+04:311,UAE118,B77W,LTFM,OMDB,OBNET,OMDB,,8,35,,A6ENT,
1929414,2023-01-01T00:00:00.000+04:312,UAE394,B77W,OMDB,VVNB,OMDB,LALDO,,8,22,,A6EPE,
1929415,2023-01-01T00:00:00.000+04:313,UAE385,A388,VTBS,OMDB,PASOV,OMDB,,9,29,,A6EEN,
1929416,2023-01-01T00:00:00.000+04:314,UAE772,B77W,OMDB,FACT,OMDB,MEMTU,,10,31,,A6ECG,
1929417,2023-01-01T00:00:00.000+04:315,SEP801,A332,OPIS,OEJN,LUDID,PEKEM,,10,21,,APBNG,
1929418,2023-01-01T00:00:00.000+04:316,KLM836,B77W,WSSS,EHAM,MENSA,TUMAK,,10,39,,PHBVI,
1929419,2023-01-01T00:00:00.000+04:317,UAE332,B77W,OMDB,RPLL,OMDB,LALDO,,11,24,,A6ENR,
1929420,2023-01-01T00:00:00.000+04:318,KMF902,A343,OMDB,OAKB,OMDB,GABKO,,13,24,,YAKMU,
1929421,2023-01-01T00:00:00.000+04:319,BBC339,B77W,VGHS,OERK,MENSA,ALPOB,,14,44,,S2AHN,
1929422,2023-01-01T00:00:00.000+04:320,ABY518,A320,OMSJ,VGHS,OMSJ,GABKO,,14,26,,A6ANR,
1929423,2023-01-01T00:00:00.000+04:321,QTR976,A332,OTHH,VVNB,NAMLA,TONVO,,15,40,,A7ACM,
1929424,2023-01-01T00:00:00.000+04:322,FDB892,B38M,OEMA,OMDB,NALPO,OMDB,,15,42,,A6FMC,
1929425,2023-01-01T00:00:00.000+04:323,UAE431,A388,YBBN,OMDB,TAPRA,OMDB,,15,37,,A6EOL,
1929426,2023-01-01T00:00:00.000+04:324,JZR432,A20N,VOBL,OKBK,SOLUD,TUMAK,,15,49,,9KCBD,
1929427,2023-01-01T00:00:00.000+04:325,JZR404,A20N,VOHS,OKBK,MENSA,TUMAK,,15,47,,9KCBB,
1929428,2023-01-01T00:00:00.000+04:326,UAE322,A388,OMDB,RKSI,OMDB,GABKO,,16,28,,A6EEQ,
1929429,2023-01-01T00:00:00.000+04:327,FDB632,B38M,HSSK,OMDB,PEKEM,OMDB,,16,58,,A6FMU,
1929430,2023-01-01T00:00:00.000+04:328,UAE91M,B77L,OMDB,VAAH,OMDB,LALDO,,17,31,,A6EWE,
1929431,2023-01-01T00:00:00.000+04:329,FDB1626,B738,LLBG,OMDB,NALPO,OMDB,,19,44,,A6FEC,
1929432,2023-01-01T00:00:00.000+04:330,UAE504,B77W,OMDB,VABB,OMDB,GOMTA,,19,33,,A6ECF,
1929433,2023-01-01T00:00:00.000+04:331,SVA773,A333,VABB,OEJN,LUDID,PEKEM,,19,31,,HZAQG,
1929434,2023-01-01T00:00:00.000+04:332,AFL320,B77W,UUEE,VRMM,SIR,TARDI,,20,34,,RA73158,
1929435,2023-01-01T00:00:00.000+04:333,FDX8,B77L,KMEM,OMDB,NALPO,OMDB,,21,50,,N862FD,
1929436,2023-01-01T00:00:00.000+04:334,UAE376,A388,OMDB,VTBS,OMDB,GOMTA,,21,36,,A6EUQ,
1929437,2023-01-01T00:00:00.000+04:335,IGO017,A21N,VABB,OMRK,MENSA,OMRK,,22,37,,VTIUH,
1929438,2023-01-01T00:00:00.000+04:336,UAE96,B77W,LIRF,OMDB,NALPO,OMDB,,23,51,,A6EGQ,
1929439,2023-01-01T00:00:00.000+04:337,ABQ413,A320,OMSJ,OPLA,OMSJ,LALDO,,24,37,,APEDA,
1929440,2023-01-01T00:00:00.000+04:338,QTR14B,B77W,YPAD,OTHH,SODEX,MEKMA,,24,54,,A7BEW,
1929441,2023-01-01T00:00:00.000+04:339,QTR67N,A388,OTHH,YPPH,BUNDU,LABRI,,25,46,,A7API,
1929442,2023-01-01T00:00:00.000+04:340,UAE7DK,A388,YMML,OMDB,TAPRA,OMDB,,26,46,,A6EVK,
1929443,2023-01-01T00:00:00.000+04:341,ABY288,A321,LTFM,OMSJ,ORSAR,OMSJ,,26,48,,A6ATG,
1929444,2023-01-01T00:00:00.000+04:342,WAZ100T,A21N,OMAA,HEBA,OMAA,ALPOB,,27,49,,A6WZE,
1929445,2023-01-01T00:00:00.000+04:343,ETD455,B77W,YSSY,OMAA,SODEX,OMAA,,28,43,,A6ETI,
1929447,2023-01-01T00:00:00.000+04:344,FDB2HY,B38M,OMDB,UGTB,OMDB,GABKO,,29,41,,A6FKB,
1929448,2023-01-01T00:00:00.000+04:345,UAE1QH,A388,NZAA,OMDB,TAPRA,OMDB,,31,54,,A6EVJ,
1929449,2023-01-01T00:00:00.000+04:346,ETD103,B789,OMAA,KJFK,OMAA,ALPOB,,31,52,,A6BLV,
1929450,2023-01-01T00:00:00.000+04:347,FDB831,B38M,OMDB,OEJN,OMDB,ALPOB,,32,55,,A6FMO,
1929451,2023-01-01T00:00:00.000+04:348,UAE359,B77W,WIII,OMDB,TAPRA,OMDB,,33,53,,A6EGE,
1929453,2023-01-01T00:00:00.000+04:349,QTR962,B77W,OTHH,WADD,NAMLA,TONVO,,34,58,,A7BAA,
1929454,2023-01-01T00:00:00.000+04:350,UAE2AR,A388,FAOR,OMDB,MUSAP,OMDB,,34,56,,A6EED,
1929455,2023-01-01T00:00:00.000+04:351,CFG2320,A332,EDDF,VRMM,OBNET,TARDI,,36,53,,DAIYC,
1929456,2023-01-01T00:00:00.000+04:352,QTR807,B77W,RJAA,OTHH,MENSA,TOSNA,,36,109,,A7BAK,
1929457,2023-01-01T00:00:00.000+04:353,ABQ210,A321,OPIS,OMDB,PASOV,OMDB,,39,100,,APBMN,
1929459,2023-01-01T00:00:00.000+04:354,QTR929,B77W,RPLL,OTHH,MENSA,TOSNA,,39,116,,A7BEC,
1929460,2023-01-01T00:00:00.000+04:355,UAE510,B77W,OMDB,VIDP,OMDB,LALDO,,40,53,,A6ENJ,
1929461,2023-01-01T00:00:00.000+04:356,UAE776,B77W,FALE,OMDB,MUSAP,OMDB,,40,102,,A6END,
1929462,2023-01-01T00:00:00.000+04:357,FDB872,B38M,OEGS,OMDB,NALPO,OMDB,,41,107,,A6FMY,
1929464,2023-01-01T00:00:00.000+04:358,UAE323,A388,RKSI,OMDB,PASOV,OMDB,,42,104,,A6EEV,
1929465,2023-01-01T00:00:00.000+04:359,SVA737,B77W,OPLA,OEJN,LUDID,PEKEM,,42,52,,HZAK18,
1929466,2023-01-01T00:00:00.000+04:360,PGT407,A20N,OMAA,LTFJ,OMAA,TUMAK,,42,102,,TCNCN,
1929467,2023-01-01T00:00:00.000+04:361,UAE30Y,A388,OMDB,CYYZ,OMDB,GABKO,,42,54,,A6EUK,
1929468,2023-01-01T00:00:00.000+04:362,ABY516,A320,OMSJ,VGHS,OMSJ,GABKO,,42,53,,A6AOQ,
1929469,2023-01-01T00:00:00.000+04:363,QTR67Q,A388,YSSY,OTHH,SODEX,MEKMA,,42,111,,A7APH,
1929470,2023-01-01T00:00:00.000+04:364,UAE9YT,A388,FIMP,OMDB,MUSAP,OMDB,,43,109,,A6EOZ,
1929471,2023-01-01T00:00:00.000+04:365,TOM030,B788,EGKK,VOGO,OBNET,TONVO,,43,100,,GTUIB,
1929472,2023-01-01T00:00:00.000+04:366,UAE395,B77W,VVNB,OMDB,PASOV,OMDB,,44,118,,A6ENH,
1929473,2023-01-01T00:00:00.000+04:367,FDB570,B738,VCBI,OMDB,TAPRA,OMDB,,45,116,,OKTVX,
1929474,2023-01-01T00:00:00.000+04:368,FDB431,B738,OMDB,VIDP,OMDB,GABKO,,45,56,,A6FEG,
1929475,2023-01-01T00:00:00.000+04:369,FDB1808,B38M,LLBG,OMDB,NALPO,OMDB,,45,113,,A6FMV,
1929476,2023-01-01T00:00:00.000+04:370,BDR201,B738,OMDB,HSSK,OMDB,PEKEM,,46,124,,OMLEX,
1929477,2023-01-01T00:00:00.000+04:371,ETD3SQ,B789,OPKC,OMAA,ITRAX,OMAA,,47,103,,A6BLO,
1929478,2023-01-01T00:00:00.000+04:372,PIA284,A320,OMDB,OPPS,OMDB,GABKO,,48,59,,APBOK,
1929479,2023-01-01T00:00:00.000+04:373,FDB918,B738,UUWW,OMDB,PATAT,OMDB,,48,131,,A6FEP,
1929480,2023-01-01T00:00:00.000+04:374,KMF904,B735,OMAA,OAKB,OMAA,GABKO,,48,108,,YAKMN,
1929481,2023-01-01T00:00:00.000+04:375,QTR955,A359,WIII,OTHH,SODEX,MEKMA,,48,118,,A7ALQ,
1929482,2023-01-01T00:00:00.000+04:376,UAE658,B77W,OMDB,VRMM,OMDB,TARDI,,50,103,,A6ECC,
1929483,2023-01-01T00:00:00.000+04:377,KAC332,A20N,VOTV,OKBK,SODEX,TUMAK,,50,117,,9KAKR,
1929484,2023-01-01T00:00:00.000+04:378,VIR354,B789,EGLL,VABB,OBNET,TONVO,,51,107,,GVYUM,
1929485,2023-01-01T00:00:00.000+04:379,ABY927,A320,UWUU,OMSJ,PATAT,OMSJ,,52,108,,A6AOK,
1929486,2023-01-01T00:00:00.000+04:380,UAE8JC,B77W,OMDB,VGHS,OMDB,LALDO,,52,106,,A6ENY,
1929487,2023-01-01T00:00:00.000+04:381,UAE399,B77W,WADD,OMDB,TAPRA,OMDB,,53,120,,A6EPU,
1929488,2023-01-01T00:00:00.000+04:382,KAC346,A20N,VAAH,OKBK,LALDO,TUMAK,,54,125,,9KAKN,
1929489,2023-01-01T00:00:00.000+04:383,RNA230,A332,OMDB,VNKT,OMDB,GOMTA,,54,109,,9NALY,
1929490,2023-01-01T00:00:00.000+04:384,IGO1402,A20N,OMSJ,VOTV,OMSJ,TARDI,,54,108,,VTIPD,
1929491,2023-01-01T00:00:00.000+04:385,JZR406,A20N,VOCI,OKBK,SOLUD,TUMAK,,55,127,,9KCBC,
1929492,2023-01-01T00:00:00.000+04:386,UAE788,B77W,DGAA,OMDB,PEKEM,OMDB,,55,140,,A6ENL,
1929493,2023-01-01T00:00:00.000+04:387,QTR63M,B788,VAAH,OTHH,MENSA,TOSNA,,56,129,,A7BCY,
1929494,2023-01-01T00:00:00.000+04:388,ABQ275,A321,OERK,OPIS,NALPO,TONVO,,57,116,,APBMM,
1929495,2023-01-01T00:00:00.000+04:389,ETD421,B789,RPLL,OMAA,SODEX,OMAA,,57,112,,A6BLH,
1929496,2023-01-01T00:00:00.000+04:390,FDB758,B38M,LTAC,OMDB,ORSAR,OMDB,,57,122,,A6FMK,
1929497,2023-01-01T00:00:00.000+04:391,QTR945,A359,WSSS,OTHH,SODEX,MEKMA,,57,126,,A7AMJ,
1929498,2023-01-01T00:00:00.000+04:392,BAW61,B77W,EGLL,VRMM,OBNET,TARDI,,57,114,,GSTBP,
1929499,2023-01-01T00:00:00.000+04:393,ETH601,A359,OMDB,HAAB,OMDB,MEMTU,,57,119,,ETAUC,
1929500,2023-01-01T00:00:00.000+04:394,JZR540,A20N,VNKT,OKBK,MENSA,TUMAK,,57,129,,9KCBI,
1929501,2023-01-01T00:00:00.000+04:395,UAE37R,A388,OMDB,FAOR,OMDB,MEMTU,,59,122,,A6EOJ,
1929502,2023-01-01T00:00:00.000+04:396,OCN154,A333,EDDF,VRMM,OBNET,TARDI,,100,117,,DAFYR,
1929503,2023-01-01T00:00:00.000+04:397,QTR837,A388,VTBS,OTHH,MENSA,TOSNA,,100,134,,A7APF,
1929504,2023-01-01T00:00:00.000+04:398,MAS164,A333,WMKK,OTHH,SODEX,MEKMA,,101,131,,9MMTH,
1929505,2023-01-01T00:00:00.000+04:399,FDB782,B738,UTFN,OMDB,PATAT,OMDB,,102,124,,A6FGH,
1929506,2023-01-01T00:00:00.000+04:400,HIM566,A319,OMDB,VNKT,OMDB,GABKO,,102,113,,9NAJK,
1929507,2023-01-01T00:00:00.000+04:401,AFR115,A332,VOMM,LFPG,SODEX,TUMAK,,104,129,,FGZCI,
1929508,2023-01-01T00:00:00.000+04:402,FDB501,B738,OMDB,VGHS,OMDB,GABKO,,104,116,,A6FGI,
1929509,2023-01-01T00:00:00.000+04:403,PGT871,B738,OOMS,LTFJ,SOLUD,GABKO,,104,119,,TCCRE,
1929510,2023-01-01T00:00:00.000+04:404,ETD5SM,A321,OBBI,OMAA,TOSNA,OMAA,,105,129,,A6AEI,
1929511,2023-01-01T00:00:00.000+04:405,UAE29U,B77W,LSGG,OMDB,NALPO,OMDB,,105,135,,A6EQP,
1929513,2023-01-01T00:00:00.000+04:406,UAE356,B77W,OMDB,WIII,OMDB,GOMTA,,106,120,,A6EGN,
1929514,2023-01-01T00:00:00.000+04:407,AXB363,B738,VOCL,OMAA,SODEX,OMAA,,107,122,,VTAXP,
1929515,2023-01-01T00:00:00.000+04:408,UAE182,B77W,EBBR,OMDB,ORSAR,OMDB,,108,133,,A6EQK,
1929516,2023-01-01T00:00:00.000+04:409,PIA233,A320,OPIS,OMDB,PATAT,OMDB,,108,130,,APBMX,
1929517,2023-01-01T00:00:00.000+04:410,IGO064,A20N,OMDB,VAAH,OMDB,GOMTA,,109,123,,VTIPI,
1929518,2023-01-01T00:00:00.000+04:411,CFG658,B753,EDDF,OMAA,OVONA,OMAA,,109,134,,DABOG,
1929520,2023-01-01T00:00:00.000+04:412,BAW11,B789,EGLL,WSSS,OBNET,TONVO,,110,127,,GZBKE,
1929521,2023-01-01T00:00:00.000+04:413,UAE722,B77W,HKJK,OMDB,MUSAP,OMDB,,111,128,,A6EGP,
1929522,2023-01-01T00:00:00.000+04:414,ABY284,A21N,LTFJ,OMSJ,ORSAR,OMSJ,,111,133,,A6ATF,
1929523,2023-01-01T00:00:00.000+04:415,UAE4V,B77L,OOMS,OMDB,SOLUD,OMDB,,111,137,,A6EWD,
1929524,2023-01-01T00:00:00.000+04:416,MSR969,A333,VABB,HECA,MENSA,ALPOB,,112,142,,SUGDS,
1929526,2023-01-01T00:00:00.000+04:417,UAE1HP,B77W,HECA,OMDB,NALPO,OMDB,,114,144,,A6ENS,
1929527,2023-01-01T00:00:00.000+04:418,UAE8U,B77W,VCBI,OMDB,TAPRA,OMDB,,114,142,,A6ENN,
1929528,2023-01-01T00:00:00.000+04:419,RNA240,A320,OTHH,VNKT,NAMLA,TONVO,,115,140,,9NAKX,
1929529,2023-01-01T00:00:00.000+04:420,UAE7GF,B77L,VAAH,OMDB,PASOV,OMDB,,115,147,,A6EWB,
1929530,2023-01-01T00:00:00.000+04:421,QTR24C,A388,YPPH,OTHH,SODEX,MEKMA,,117,146,,A7APG,
1929531,2023-01-01T00:00:00.000+04:422,SXS899,B738,OMDB,LTBJ,OMDB,TUMAK,,117,141,,TCSNV,
